Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
513713,WHITEORG,White Organic Agro Ltd,Active,XT,10.00,INE146C01019,Other Apparels &amp; Accessories,Equity
513721,MFSINTRCRP,MFS INTERCORP LTD.,Active,P ,10.00,INE614F01019,Iron &amp; Steel/Interm.Products,Equity
513723,HIMGRANI,HIMALAYA GRANITES LTD.-$,Active,XD,10.00,INE464C01016,Construction Materials,Equity
513729,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$,Active,B ,10.00,INE210C01013,Construction Materials,Equity
514010,HIMFIBP,HIMACHAL FIBRES LTD.,Active,XD,1.00,INE723D01021,Textiles,Equity
514028,RAJKSYN,RAJKAMAL SYNTHETICS LTD.,Active,XT,10.00,INE376L01013,Textiles,Equity
514030,DEEPAKSP,DEEPAK SPINNERS LTD.-$,Active,XD,10.00,INE272C01013,Textiles,Equity
514034,JBFIND,JBF INDUSTRIES LTD.,Active,B ,10.00,INE187A01017,Fibres &amp; Plastics,Equity
514036,LOYALTEX,LOYAL TEXTILE MILLS LTD.-$,Active,XC,10.00,INE970D01010,Textiles,Equity
514043,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,Active,B ,5.00,INE049A01027,Textiles,Equity
514045,BSL,BSL LTD.,Active,B ,10.00,INE594B01012,Textiles,Equity
514060,EVERTEX,Evergreen Textiles Limited,Active,ZP,10.00,INE229N01010,Textiles,Equity
514087,PBMPOLY,PBM POLYTEX LTD.-$,Active,XD,10.00,INE501F01018,Textiles,Equity
514113,ADINATH,ADINATH TEXTILES LTD.,Active,XT,10.00,INE207C01019,Textiles,Equity
514116,GUPTSYN,GUPTA SYNTHETICS LTD.,Active,Z ,10.00,INE957D01017,Textiles,Equity
514128,KONARKSY,KONARK SYNTHETIC LTD.,Active,XD,10.00,INE517D01019,Textiles,Equity
514138,SURYALA,SURYALATA SPINNING MILLS LTD.-$,Active,XD,10.00,INE132C01027,Textiles,Equity
514140,SURYVANSP,SURYAVANSHI SPINNING MILLS LTD.-$,Active,XD,10.00,INE431C01023,Textiles,Equity
514142,TTL,T T LTD.-$,Active,B ,10.00,INE592B01016,Textiles,Equity
514144,UNIWORTH,UNIWORTH LTD.,Active,XT,10.00,INE207A01013,Textiles,Equity
514162,WELSPUNIND,WELSPUN INDIA LTD.,Active,A ,1.00,INE192B01031,Textiles,Equity
514165,INDIANACRY,INDIAN ACRYLICS LTD.,Active,XC,10.00,INE862B01013,Fibres &amp; Plastics,Equity
514167,GANECOS,GANESHA ECOSPHERE LTD.,Active,B ,10.00,INE845D01014,Misc.Commercial Services,Equity
514171,CEETAIN,CEETA INDUSTRIES LTD.,Active,XT,1.00,INE760J01012,Construction Materials,Equity
514175,VARDMNPOLY,VARDHMAN POLYTEX LTD.,Active,B ,10.00,INE835A01011,Textiles,Equity
514177,RISHYRN,RISHAB SPECIAL YARNS LTD.,Active,P ,10.00,NA          ,Textiles,Equity
514183,BLACKROSE,BLACK ROSE INDUSTRIES LTD.,Active,XC,1.00,INE761G01016,Specialty Chemicals,Equity
514197,STCORP,S&amp;T CORPORATION LTD.,Active,XT,10.00,INE110Q01015,Textiles,Equity
514211,SUMEETINDS,SUMEET INDUSTRIES LTD.-$,Active,B ,10.00,INE235C01010,Textiles,Equity
514215,BINNY,BINNY LTD.,Active,Z ,5.00,INE118K01011,Textiles,Equity
514234,SANGAMIND,SANGAM (INDIA) LTD.,Active,B ,10.00,INE495C01010,Textiles,Equity
514236,TRUPTWI,TRUPTI TWISTERS LTD.,Active,P ,10.00,INE664X01017,Comm.Trading  &amp; Distribution,Equity
514238,IKAB,IKAB SECURITIES &amp; INVESTMENT LTD.,Active,XD,10.00,INE874A01010,Other Financial Services,Equity
514240,KUSHIND,Kush Industries Ltd,Active,XT,10.00,INE979D01011,Textiles,Equity
514248,SRECR,SREECHEM RESINS LTD.,Active,P ,10.00,INE377C01010,Commodity Chemicals,Equity
514264,SEASONST,SEASONS TEXTILES LTD.-$,Active,XD,10.00,INE707B01010,Textiles,Equity
514266,ZENIFIB,ZENITH FIBRES LTD.-$,Active,XT,10.00,INE106C01013,Textiles,Equity
514272,BHILSPIN,BHILWARA SPINNERS LTD.,Active,XD,10.00,INE436C01014,Textiles,Equity
514274,AARVEEDEN,AARVEE DENIMS &amp; EXPORTS LTD.,Active,T ,10.00,INE273D01019,Textiles,Equity
514280,SANTETX,SANRHEA TECHNICAL TEXTILES LTD.,Active,XT,10.00,INE589J01015,Textiles,Equity
514286,ASHIMASYN,ASHIMA LTD.,Active,B ,10.00,INE440A01010,Textiles,Equity
514300,PIONEEREMB,PIONEER EMBROIDERIES LTD.-$,Active,B ,10.00,INE156C01018,Textiles,Equity
514302,VIPPYSP,VIPPY SPINPRO LTD.,Active,XD,10.00,INE660D01017,Textiles,Equity
514312,JAIHINDS,JAIHIND SYNTHETICS LTD.,Active,XT,10.00,INE156E01014,Textiles,Equity
514316,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,Active,XT,10.00,INE969C01014,Textiles,Equity
514318,JATTAINDUS,JATTASHANKAR INDUSTIES LTD.,Active,P ,10.00,INE722N01014,Textiles,Equity
514322,KAMADGIRI,KAMADGIRI FASHION LTD.-$,Active,XD,10.00,INE535C01013,Textiles,Equity
514324,OMNITEX,OMNITEX INDUSTRIES (INDIA) LTD.,Active,XD,10.00,INE814D01010,Textiles,Equity
514326,PATSPINLTD,PATSPIN INDIA LTD.,Active,B ,10.00,INE790C01014,Textiles,Equity
514330,OBRSESY,OVERSEAS SYNTHETICS LTD.,Active,XD,10.00,INE670O01013,Textiles,Equity
514332,NEOINFRA,NEO INFRACON LTD.,Active,XT,10.00,INE216I01017,Realty,Equity
514336,SSK,SSK Lifestyles Limited,Active,XD,10.00,INE194N01016,Plastic Products,Equity
514348,WINSOME,WINSOME YARNS LTD.,Active,B ,10.00,INE784B01035,Textiles,Equity
514354,PREMIERPOL,PREMIER POLYFILM LTD.,Active,B ,5.00,INE309M01012,Commodity Chemicals,Equity
514358,EVERLON,EVERLON SYNTHETICS LTD.,Active,XD,10.00,INE339D01034,Textiles,Equity
514360,AXISRAIL,Axis Rail India Ltd,Active,P ,10.00,INE078T01026,Construction &amp; Engineering,Equity
514366,CITIZYN,CITIZEN YARNS LTD.,Active,XT,5.00,INE940P01025,Textiles,Equity
514378,YARNSYN,YARN SYNDICATE LTD.,Active,XT,10.00,INE564C01013,Comm.Trading  &amp; Distribution,Equity
514386,GUJCOTEX,GUJARAT COTEX LTD.,Active,XD,10.00,INE004C01010,Textiles,Equity
514394,AJIL,Atlas Jewellery India Limited,Active,XC,10.00,INE022N01019,Other Apparels &amp; Accessories,Equity
514400,GARWSYN,GARWARE SYNTHETICS LTD.,Active,XD,10.00,INE340D01016,Comm.Trading  &amp; Distribution,Equity
514402,SHARDFI,SHARAD FIBRES &amp; YARN PROCESSORS LTD.,Active,P ,10.00,INE638N01012,Textiles,Equity
514412,SARUPINDUS,SARUP INDUSTRIES LTD.-$,Active,XD,10.00,INE305D01019,Other Apparels &amp; Accessories,Equity
514418,MANORG,Mangalam Organics Limited,Active,XD,10.00,INE370D01013,Commodity Chemicals,Equity
514428,HINDADH,HINDUSTAN ADHESIVES LTD.,Active,XD,10.00,INE074C01013,Plastic Products,Equity
514440,BPTEX,Blue Pearl Texspin Limited,Active,XT,10.00,INE439N01023,Commodity Chemicals,Equity
514442,SRIKPRIND,SRI KPR INDUSTRIES LTD.,Active,XT,10.00,INE009C01019,Plastic Products,Equity
514450,MHLXMIRU,MAHALAXMI RUBTECH LTD.,Active,XC,10.00,INE112D01035,Other Industrial Products,Equity
514454,SOUTLAT,SOUTHERN LATEX LTD.,Active,XT,10.00,INE410M01018,Textiles,Equity
514460,OSWAYRN,OSWAL YARNS LTD.,Active,XT,10.00,INE670H01017,Comm.Trading  &amp; Distribution,Equity
514470,WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD.-$,Active,XC,10.00,INE837B01031,Textiles,Equity
514474,FAIRDSY,FAIR DEAL FILAMENTS LTD.-$,Active,XD,10.00,INE719D01011,Textiles,Equity
514482,ASAHIIND,Asahi Industries Limited,Active,P ,1.00,INE745I01015,Textiles,Equity
514484,THAMBBI,THAMBBI MODERN SPINNING MILLS LTD.,Active,XT,10.00,INE830D01016,Textiles,Equity
514486,POLTC,POLYGENTA TECHNOLOGIES LTD.,Active,XT,10.00,INE441D01020,Textiles,Equity
515018,REGENCERAM,REGENCY CERAMICS LTD.,Active,T ,10.00,INE277C01012,Furniture-Furnishing-Paints,Equity
515030,ASAHIINDIA,ASAHI INDIA GLASS LTD.,Active,B ,1.00,INE439A01020,Auto Parts &amp; Equipment,Equity
515037,MURUDCERA,MURUDESHWAR CERAMICS LTD.,Active,T ,10.00,INE692B01014,Furniture-Furnishing-Paints,Equity
515043,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA LTD.,Active,XC,10.00,INE068B01017,Construction Materials,Equity
515055,ANANTRAJ,Anant Raj Limited-$,Active,B ,2.00,INE242C01024,Realty,Equity
515059,MADHUDIN,MADHUSUDAN INDUSTRIES LTD.,Active,XT,5.00,INE469C01023,Edible Oils,Equity
515081,SRIVAJRA,SRI VAJRA GRANITES LTD.,Active,P ,10.00,INE047H01018,Construction Materials,Equity
515085,RESTILE,RESTILE CERAMICS LTD.,Active,XD,10.00,INE298E01022,Furniture-Furnishing-Paints,Equity
515093,MADHAV,MADHAV MARBLES &amp; GRANITES LTD.,Active,B ,10.00,INE925C01016,Construction Materials,Equity
515099,VERTICLIND,Vertical Industries Ltd,Active,P ,10.00,INE247Q01015,Construction Materials,Equity
515127,RAMMA,RAMMAICA (INDIA) LTD.,Active,P ,10.00,INE650D01018,Commodity Chemicals,Equity
515145,HINDNATGLS,HINDUSTHAN NATIONAL GLASS &amp; INDUSTRIES LTD.-$,Active,B ,2.00,INE952A01022,Containers &amp; Packaging,Equity
515147,HALDYNGL,Haldyn Glass Ltd-$,Active,XC,1.00,INE506D01020,Containers &amp; Packaging,Equity
516007,MANGTIMBER,MANGALAM TIMBER PRODUCTS LTD.,Active,B ,10.00,INE805B01012,Forest Products,Equity
516016,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,Active,B ,10.00,INE231C01019,Paper &amp; Paper Products,Equity
516020,AGIOPAPER,AGIO PAPER &amp; INDUSTRIES LTD.-$,Active,XT,10.00,INE112C01011,Paper &amp; Paper Products,Equity
516022,STARPAPER,STAR PAPER MILLS LTD.,Active,B ,10.00,INE733A01018,Paper &amp; Paper Products,Equity
516030,YASHPPR,YASH PAPERS LTD.-$,Active,XD,10.00,INE551D01018,Paper &amp; Paper Products,Equity
516032,SARDAPPR,SARDA PAPERS LTD.,Active,XT,10.00,INE385D01011,Paper &amp; Paper Products,Equity
516064,ARROWGREEN,Arrow Greentech Ltd,Active,B ,10.00,INE570D01018,Plastic Products,Equity
516072,VISHNU,VISHNU CHEMICALS LTD.,Active,B ,10.00,INE270I01014,Commodity Chemicals,Equity
516078,JUMBO,JUMBO BAG LTD.,Active,Z ,10.00,INE699D01015,Containers &amp; Packaging,Equity
516082,NRAGRINDQ,N.R.AGARWAL INDUSTRIES LTD.,Active,B ,10.00,INE740D01017,Paper &amp; Paper Products,Equity
516086,SRPML,SHREE RAJESHWARANAND PAPER MILLS LTD.,Active,XT,10.00,INE617D01017,Paper &amp; Paper Products,Equity
516092,PDUMJEIND,PUDUMJEE INDUSTRIES LTD.,Active,B ,2.00,INE105C01023,Paper &amp; Paper Products,Equity
516096,SANPA,SANGAL PAPERS LTD.,Active,XT,10.00,INE384D01022,Paper &amp; Paper Products,Equity
516098,VENTURA,VENTURA TEXTILES LTD.,Active,XT,10.00,INE810C01044,Textiles,Equity
516106,SHKARTP,SHREE KARTHIK PAPERS LTD.,Active,XD,5.00,INE538D01015,Paper &amp; Paper Products,Equity
516108,STHINPA,SOUTH INDIA PAPER MILLS LTD.,Active,XT,10.00,INE088G01014,Paper &amp; Paper Products,Equity
516110,SCANDENT,Scandent Imaging Limited,Active,XT,10.00,INE146N01016,Healthcare Services,Equity
517015,VINDHYATEL,VINDHYA TELELINKS LTD.,Active,B ,10.00,INE707A01012,Telecom Cables,Equity
517035,RIR,RUTTONSHA INTERNATIONAL RECTIFIER LTD.,Active,XD,10.00,INE302D01016,Electronic Components,Equity
517041,ADORWELD,ADOR WELDING LTD.,Active,B ,10.00,INE045A01017,Other Industrial Goods,Equity
517044,IDM,INTERNATIONAL DATA MANAGEMENT LTD.,Active,XT,10.00,INE649R01010,Consulting Services,Equity
517059,SALZER,SALZER ELECTRONICS LTD.-$,Active,B ,10.00,INE457F01013,Other Elect.Equip./ Prod.,Equity
517063,JETKINGQ,JETKING INFOTRAIN LTD.,Active,XD,10.00,INE919C01019,IT Training Services,Equity
517077,INDAGIV,IND-AGIV COMMERCE LTD.,Active,Z ,10.00,INE115E01010,Comm.Trading  &amp; Distribution,Equity
517080,HIGHGROUND,High Ground Enterprise Ltd,Active,B ,1.00,INE361M01021,Construction &amp; Engineering,Equity
517096,APLAB,APLAB LTD.-$,Active,XT,10.00,INE273A01015,Other Elect.Equip./ Prod.,Equity
517119,PCS,PCS TECHNOLOGY LTD.,Active,XD,10.00,INE834B01012,Computer Hardware,Equity
517140,MOSERBAER,MOSER BAER INDIA LTD.,Active,B ,10.00,INE739A01015,Storage Media &amp; Peripherals,Equity
517146,USHAMART,USHA MARTIN LTD.,Active,B ,1.00,INE228A01035,Iron &amp; Steel Products,Equity
517164,ZENITHCOMP,ZENITH COMPUTERS LTD.,Active,B ,10.00,INE598B01013,Computer Hardware,Equity
517166,SPELS,SPEL SEMICONDUCTOR LTD.,Active,XD,10.00,INE252A01019,Electronic Components,Equity
517168,SUBROS,SUBROS LTD.,Active,B ,2.00,INE287B01021,Auto Parts &amp; Equipment,Equity
517170,KLKELEC,KLK Electrical Ltd,Active,XT,10.00,INE125G01014,Other Elect.Equip./ Prod.,Equity
517172,PERVASIVE,Pervasive Commodities Ltd,Active,P ,10.00,INE443P01020,Electronic Components,Equity
517174,HONAUT,HONEYWELL AUTOMATION INDIA LTD.,Active,B ,10.00,INE671A01010,Other Elect.Equip./ Prod.,Equity
517201,SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER LTD.,Active,XT,10.00,INE311D01017,Electronic Components,Equity
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,Active,B ,10.00,INE162B01018,Auto Parts &amp; Equipment,Equity
517214,SPICEMOBI,Spice Mobility Limited-$,Active,B ,3.00,INE927C01020,Telecom Equipment,Equity
517224,SUJANAUNI,SUJANA UNIVERSAL INDUSTRIES LTD.-$,Active,B ,10.00,INE216G01011,Other Industrial Products,Equity
517228,TRENDELEC,TREND ELECTRONICS LTD.-$,Active,XD,10.00,INE219F01017,Consumer Electronics,Equity
517230,PAEL,PAE LTD.,Active,T ,10.00,INE766A01018,Comm.Trading  &amp; Distribution,Equity
517236,CALCOM,CALCOM VISION LTD.,Active,XD,10.00,INE216C01010,Consumer Electronics,Equity
517238,DYNAVSN,DYNAVISION LTD.,Active,P ,10.00,INE083E01010,Electronic Components,Equity
517246,BCCFUBA,BCC FUBA INDIA LTD.,Active,XT,10.00,INE788D01016,Electronic Components,Equity
517258,PRECISIO,PRECISION ELECTRONICS LTD.,Active,XT,10.00,INE143C01024,Electronic Components,Equity
517264,FINELINE,FINE-LINE CIRCUITS LTD.,Active,XD,10.00,INE087E01011,Electronic Components,Equity
517271,HBLPOWER,HBL POWER SYSTEMS LTD.-$,Active,B ,1.00,INE292B01021,Other Elect.Equip./ Prod.,Equity
517288,GUJARATPOLY,Gujarat Poly Electronics Ltd,Active,XT,10.00,INE541F01022,Other Elect.Equip./ Prod.,Equity
517300,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.,Active,B ,10.00,INE162A01010,Electric Utilities,Equity
517320,SAVINFOCO,SAVANT INFOCOMM LTD.,Active,XT,10.00,INE898E01011,Other Elect.Equip./ Prod.,Equity
517330,CMI,CMI LTD.,Active,B ,10.00,INE981B01011,Other Elect.Equip./ Prod.,Equity
517334,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LTD.,Active,A ,1.00,INE775A01035,Auto Parts &amp; Equipment,Equity
517344,MINDTECK,MINDTECK (INDIA) LTD.,Active,B ,10.00,INE110B01017,IT Software Products,Equity
517354,HAVELLS,HAVELLS INDIA LTD.,Active,A ,1.00,INE176B01034,Other Elect.Equip./ Prod.,Equity
517356,ACIIN,ACI INFOCOM LTD.,Active,XD,1.00,INE167B01025,Storage Media &amp; Peripherals,Equity
517370,INCAP,INCAP LTD.,Active,XT,10.00,INE437C01012,Other Elect.Equip./ Prod.,Equity
517372,GUJINTRX,GUJARAT INTRUX LTD.-$,Active,XD,10.00,INE877E01015,Other Industrial Products,Equity
517380,IGARASHI,IGARASHI MOTORS INDIA LTD.,Active,B ,10.00,INE188B01013,Auto Parts &amp; Equipment,Equity
517385,SYMPHONY,Symphony Limited,Active,A ,2.00,INE225D01027,Consumer Electronics,Equity
517393,VINTRON,VINTRON INFORMATICS LTD.,Active,XT,1.00,INE043B01028,Computer Hardware,Equity
517397,PANELEC,PAN ELECTRONICS INDIA LTD.,Active,XT,10.00,INE648E01010,Electronic Components,Equity
517399,VXLINSTR,VXL INSTRUMENTS LTD.,Active,XT,10.00,INE756A01019,Consumer Electronics,Equity
517403,SUNSOUI,SUN SOURCE (INDIA) LTD.,Active,XT,10.00,INE320F01013,Electric Utilities,Equity
517411,SHYAMTEL,SHYAM TELECOM LTD.,Active,T ,10.00,INE635A01023,Telecom Equipment,Equity
517415,LEENEE,LEE &amp; NEE SOFTWARES (EXPORTS) LTD.,Active,XD,10.00,INE791B01014,BPO/KPO,Equity
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,Active,XD,10.00,INE082C01024,Industrial Machinery,Equity
517421,BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,Active,B ,10.00,INE295F01017,Household Appliances,Equity
517423,INTEGSW,INTEGRA SWITCHGEAR LTD.,Active,P ,10.00,NA          ,Other Elect.Equip./ Prod.,Equity
517429,ATHENAGLO,Athena Global Technologies Ltd-$,Active,XT,10.00,INE576B01019,IT Software Products,Equity
517433,INSOE,INNOVATION SOFTWARE EXPORTS LTD.,Active,XD,10.00,INE568B01016,IT Consulting &amp; Software,Equity
517437,DUTRON,DUTRON POLYMERS LTD.-$,Active,XT,10.00,INE940C01015,Plastic Products,Equity
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,Active,B ,5.00,INE165B01029,IT Software Products,Equity
517449,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.-$,Active,XD,10.00,INE437D01010,Other Industrial Products,Equity
517463,LINAKS,LINAKS MICROELECTRONICS LTD.,Active,XT,1.00,INE028C01027,Electronic Components,Equity
517467,MARSONS,MARSONS LIMITED,Active,XD,10.00,INE415B01036,Other Elect.Equip./ Prod.,Equity
517477,ELNET,ELNET TECHNOLOGIES LTD.-$,Active,XD,10.00,INE033C01019,IT Software Products,Equity
517481,APTL,Artech Power &amp; Trading Ltd,Active,XD,10.00,INE421N01021,Electronic Components,Equity
517494,ACCEL,ACCEL TRANSMATIC LTD.,Active,XT,10.00,INE258C01020,Storage Media &amp; Peripherals,Equity
517498,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD.,Active,B ,10.00,INE855C01015,Other Elect.Equip./ Prod.,Equity
517500,ROTO,ROTO PUMPS LTD.,Active,XC,2.00,INE535D01029,Industrial Machinery,Equity
517506,TTKPRESTIG,TTK PRESTIGE LTD.,Active,A ,10.00,INE690A01010,Houseware,Equity
517514,DHINDIA,D&amp;H India Ltd-$,Active,XD,10.00,INE589D01018,Other Industrial Goods,Equity
517518,LEEL,Leel Electricals Ltd,Active,B ,10.00,INE245C01019,Industrial Machinery,Equity
517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE LTD.,Active,XC,10.00,INE451D01011,Auto Parts &amp; Equipment,Equity
517530,SURANAT&amp;P,Surana Telecom And Power Limited,Active,B ,1.00,INE130B01031,Telecom Cables,Equity
517536,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,Active,B ,10.00,INE229A01017,IT Consulting &amp; Software,Equity
517544,CENTUM,CENTUM ELECTRONICS LTD.,Active,B ,10.00,INE320B01020,Misc.Commercial Services,Equity
517546,ALFATRAN,ALFA TRANSFORMERS LTD.,Active,XT,10.00,INE209C01015,Other Elect.Equip./ Prod.,Equity
517548,STARLITE,STARLITE COMPONENTS LTD.,Active,XD,10.00,INE035C01022,Comm.Trading  &amp; Distribution,Equity
517552,ADVNCMIC,ADVANCED MICRONIC DEVICES LTD.-$,Active,Z ,10.00,INE903C01013,Diversified,Equity
517554,NHCFOODS,NHC FOODS LTD.,Active,XD,10.00,INE141C01028,Other Food Products,Equity
517556,PVP,PVP VENTURES LTD.,Active,B ,10.00,INE362A01016,Realty,Equity
517562,TRIGYN,TRIGYN TECHNOLOGIES LTD.,Active,B ,10.00,INE948A01012,IT Software Products,Equity
517569,KEI,KEI INDUSTRIES LTD.,Active,B ,2.00,INE878B01027,Other Elect.Equip./ Prod.,Equity
517571,INDLMETER,IMP POWERS LTD.,Active,B ,10.00,INE065B01013,Heavy Electrical Equipment,Equity
518011,KEERTHI,KEERTHI INDUSTRIES LTD.,Active,XT,10.00,INE145L01012,Cement &amp; Cement Products,Equity
518029,GSCLCEMENT,GUJARAT SIDHEE CEMENT LTD.,Active,T ,10.00,INE542A01039,Cement &amp; Cement Products,Equity
518075,SURAJ,SURAJ PRODUCTS LTD.,Active,XD,10.00,INE069E01019,Iron &amp; Steel/Interm.Products,Equity
518091,APCL,ANJANI PORTLAND CEMENT LTD.-$,Active,B ,10.00,INE071F01012,Cement &amp; Cement Products,Equity
519003,MODINATUR,Modi Naturals Limited,Active,XC,10.00,INE537F01012,Other Agricultural Products,Equity
519014,PRSNTIN,PRASHANT INDIA LTD.,Active,P ,10.00,NA          ,Textiles,Equity
519031,SHAHFOOD,SHAH FOODS LTD.,Active,XD,10.00,INE455D01012,Packaged Foods,Equity
519064,ZKHANDEN,KHANDELWAL EXTRACTION LTD.,Active,P ,10.00,,Other Agricultural Products,Equity
519091,TASTYBIT,TASTY BITE EATABLES LTD.,Active,B ,10.00,INE488B01017,Packaged Foods,Equity
519097,RITESHIN,RITESH INTERNATIONAL LTD.,Active,XT,10.00,INE534D01014,Commodity Chemicals,Equity
519105,AVTNPL,AVT NATURAL PRODUCTS LTD.,Active,B ,1.00,INE488D01021,Other Agricultural Products,Equity
519136,NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES LTD.-$,Active,B ,10.00,INE289A01011,Textiles,Equity
519152,VADILENT,VADILAL ENTERPRISES LTD.,Active,XT,10.00,INE693D01018,Comm.Trading  &amp; Distribution,Equity
519156,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,B ,10.00,INE694D01016,Packaged Foods,Equity
519174,ASHAI,ASHIANA AGRO INDUSTRIES LTD.,Active,XT,10.00,INE709D01012,Edible Oils,Equity
519183,ADFFOODS,ADF FOODS LTD.-$,Active,B ,10.00,INE982B01019,Packaged Foods,Equity
519214,WILLIMFI,WILLIAMSON FINANCIAL SERVICES LTD.,Active,XT,10.00,INE188E01017,Finance (including NBFCs),Equity
519216,AJANTSOY,AJANTA SOYA LTD.,Active,XD,10.00,INE601B01015,Edible Oils,Equity
519224,WILLAMAGOR,WILLIAMSON MAGOR &amp; COMPANY LTD.,Active,B ,10.00,INE210A01017,Comm.Trading  &amp; Distribution,Equity
519230,RICHIRICH,Richirich Inventures Limited,Active,XT,5.00,INE102C01020,Comm.Trading  &amp; Distribution,Equity
519238,SPTRSHI,SAPTARISHI AGRO INDUSTRIES LTD.,Active,P ,10.00,INE233P01017,Other Agricultural Products,Equity
519242,SRDAPRT,SARDA PROTEINS LTD.,Active,P ,10.00,INE995U01011,Edible Oils,Equity
519248,JVLAGRO,JVL AGRO INDUSTRIES LTD.,Active,B ,1.00,INE430G01026,Edible Oils,Equity
519260,SANWARIA,Sanwaria Consumer Ltd-$,Active,B ,1.00,INE890C01046,Edible Oils,Equity
519262,PRIMAGR,PRIMA AGRO LTD.,Active,XT,10.00,INE297D01018,Other Agricultural Products,Equity
519279,MADHURIND,MADHUR INDUSTRIES LTD.,Active,XD,10.00,INE110C01015,Other Agricultural Products,Equity
519285,TARAI,TARAI FOODS LTD.,Active,XT,10.00,INE906C01016,Other Agricultural Products,Equity
519295,BAMBINO,BAMBINO AGRO INDUSTRIES LTD.,Active,XT,10.00,INE921D01013,Packaged Foods,Equity
519299,PRIMIND,PRIME INDUSTRIES LTD.,Active,Z ,10.00,INE543F01010,Edible Oils,Equity
519303,TROMBOEXT,Trombo Extractions Ltd,Active,P ,10.00,INE850O01011,Edible Oils,Equity
519307,VIKASWSP,VIKAS WSP LTD.,Active,XT,1.00,INE706A01022,Specialty Chemicals,Equity
519319,AASHEE,AASHEE INFOTECH LTD.,Active,XT,10.00,INE847M01011,Internet Software &amp; Services,Equity
519331,VSFPROJ,VSF PROJECTS LTD.,Active,XD,10.00,INE923K01014,Construction &amp; Engineering,Equity
519353,BANSTEA,BANSISONS TEA INDUSTRIES LTD.,Active,P ,10.00,INE856E01019,Tea &amp; Coffee,Equity
519359,POONADAL,POONA DAL &amp; OIL INDUSTRIES LTD.,Active,XD,10.00,INE809E01018,Edible Oils,Equity
519367,TRANSFD,TRANSGLOBE FOODS LTD.,Active,XD,10.00,INE213P01019,Non-alcoholic Beverages,Equity
519373,VIMALOIL,VIMAL OIL &amp; FOODS LTD.-$,Active,T ,10.00,INE067D01015,Edible Oils,Equity
519383,ANIKINDS,ANIK INDUSTRIES LTD.,Active,B ,10.00,INE087B01017,Other Agricultural Products,Equity
519413,RUIAAQA,RUIA AQUACULTURE FARMS LTD.,Active,P ,10.00,INE673U01014,Comm.Trading  &amp; Distribution,Equity
519415,KMGMILK,KMG MILK FOOD LTD.,Active,P ,10.00,INE873N01015,Packaged Foods,Equity
519421,KSE,KSE LTD.-$,Active,XT,10.00,INE953E01014,Packaged Foods,Equity
519439,PIONAGR,PIONEER AGRO EXTRACTS LTD.,Active,XD,10.00,INE062E01014,Edible Oils,Equity
519455,NARBADA,NARBADA GEMS AND JEWELLERY LTD.,Active,XT,10.00,INE540C01021,Other Apparels &amp; Accessories,Equity
519457,VIRATCRA,VIRAT CRANE INDUSTRIES LTD.,Active,XT,10.00,INE295C01014,Packaged Foods,Equity
